Event ID,Player 1 Aces,Player 2 Aces,Player 1 Double faults,Player 2 Double faults,Player 1 Service points won,Player 2 Service points won,Player 1 Receiver points won,Player 2 Receiver points won,Player 1 Max points in a row,Player 2 Max points in a row,Player 1 Service games won,Player 2 Service games won,Player 1 Max games in a row,Player 2 Max games in a row,Player 1 Return games played,Player 2 Return games played,Player 1 Break points converted,Player 2 Break points converted,Player 1 Tiebreaks,Player 2 Tiebreaks,Player 1 First serve Made,Player 1 First serve Total,Player 2 First serve Made,Player 2 First serve Total,Player 1 Second serve Made,Player 1 Second serve Total,Player 2 Second serve Made,Player 2 Second serve Total,Player 1 First serve points Made,Player 1 First serve points Total,Player 2 First serve points Made,Player 2 First serve points Total,Player 1 Second serve points Made,Player 1 Second serve points Total,Player 2 Second serve points Made,Player 2 Second serve points Total,Player 1 Break points saved Made,Player 1 Break points saved Total,Player 2 Break points saved Made,Player 2 Break points saved Total,Player 1 First serve return points Made,Player 1 First serve return points Total,Player 2 First serve return points Made,Player 2 First serve return points Total,Player 1 Second serve return points Made,Player 1 Second serve return points Total,Player 2 Second serve return points Made,Player 2 Second serve return points Total,Year,Month,Day,Set 1,Set 2,Set 3,Set 1 Game 1,Set 1 Game 2,Set 1 Game 3,Set 1 Game 4,Set 1 Game 5,Set 1 Game 6,Set 1 Game 7,Set 1 Game 8,Set 1 Game 9,Set 1 Game 10,Set 1 Game 11,Set 1 Game 12,Set 2 Game 1,Set 2 Game 2,Set 2 Game 3,Set 2 Game 4,Set 2 Game 5,Set 2 Game 6,Set 2 Game 7,Set 2 Game 8,Set 2 Game 9,Set 2 Game 10,Set 2 Game 11,Set 2 Game 12,Set 3 Game 1,Set 3 Game 2,Set 3 Game 3,Set 3 Game 4,Set 3 Game 5,Set 3 Game 6,Set 3 Game 7,Set 3 Game 8,Set 3 Game 9,Set 3 Game 10,Set 3 Game 11,Set 3 Game 12,Match Score,Winner,Player 1 Tiebreak Wins,Player 2 Tiebreak Wins,Match Duration,Player 1 First serve Win %,Player 2 First serve Win %,Player 1 Second serve Win %,Player 2 Second serve Win %,Player 1 First serve return Win %,Player 2 First serve return Win %,Player 1 Second serve return Win %,Player 2 Second serve return Win %,Player 1 ID,Player 2 ID
10169405.0,0.0,0.0,4.0,4.0,16.0,16.0,18.0,16.0,6.0,7.0,0.0,0.0,2.0,3.0,5.0,5.0,3.0,2.0,0.0,0.0,16.0,32.0,20.0,34.0,12.0,16.0,10.0,14.0,10.0,16.0,11.0,20.0,6.0,16.0,5.0,14.0,5.0,7.0,6.0,9.0,9.0,20.0,6.0,16.0,9.0,14.0,10.0,16.0,2022.0,3.0,2.0,2-1,1-0,0,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,20.0,62.5,55.00000000000001,37.5,35.714285714285715,62.5,55.00000000000001,37.5,35.714285714285715,P0149,P0150
10156264.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,8.0,0.0,0.0,1.0,1.0,2.0,7.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,2.0,7.0,5.0,7.0,1.0,1.0,0.0,0.0,2022.0,2.0,25.0,0-1,5-7,6-3,0-1,0,0,0,0,0,0,0,0,0,0,0,5-7,5-6,5-5,5-4,4-4,4-3,3-3,2-3,2-2,2-1,1-1,1-0,6-3,5-3,4-3,4-2,3-2,3-1,3-0,2-0,1-0,0,0,0,1-2,2.0,0.0,0.0,137.0,28.57142857142857,71.42857142857143,0.0,0.0,28.57142857142857,71.42857142857143,0.0,0.0,P0151,P0152
12346461.0,2.0,1.0,2.0,3.0,38.0,25.0,27.0,37.0,6.0,4.0,9.0,11.0,3.0,2.0,6.0,6.0,3.0,3.0,1.0,0.0,50.0,75.0,30.0,52.0,23.0,25.0,19.0,22.0,25.0,50.0,15.0,30.0,13.0,25.0,10.0,22.0,12.0,15.0,5.0,8.0,15.0,30.0,25.0,50.0,12.0,22.0,12.0,25.0,2024.0,5.0,30.0,6-3,6-4,0,6-3,5-3,4-3,3-3,3-2,2-2,2-1,1-1,1-0,0,0,0,6-4,5-4,5-3,5-2,4-2,4-1,3-1,2-1,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,95.0,50.0,50.0,52.0,45.45454545454545,50.0,50.0,52.0,45.45454545454545,P0153,P0154
12430373.0,0.0,1.0,0.0,3.0,16.0,12.0,16.0,10.0,5.0,3.0,8.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,0.0,0.0,26.0,26.0,24.0,28.0,0.0,0.0,1.0,4.0,16.0,26.0,12.0,24.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0,4.0,12.0,24.0,10.0,26.0,4.0,4.0,0.0,0.0,2024.0,6.0,18.0,4-6,3-6,7-6,4-6,4-5,3-5,3-4,2-4,2-3,1-3,1-2,0-2,0-1,0,0,3-6,3-5,3-4,2-4,1-4,1-3,1-2,1-1,0-1,0,0,0,7-6,6-6,6-5,5-5,5-4,4-4,4-3,3-3,3-2,2-2,2-1,2-0,1-2,2.0,1.0,0.0,172.0,61.53846153846154,50.0,0.0,0.0,61.53846153846154,50.0,0.0,0.0,P0075,P0106
11060289.0,1.0,0.0,4.0,2.0,33.0,21.0,19.0,35.0,6.0,4.0,9.0,9.0,2.0,2.0,6.0,6.0,3.0,3.0,0.0,1.0,48.0,68.0,31.0,40.0,16.0,20.0,7.0,9.0,27.0,48.0,17.0,31.0,6.0,20.0,4.0,9.0,8.0,11.0,2.0,5.0,14.0,31.0,21.0,48.0,5.0,9.0,14.0,20.0,2023.0,2.0,21.0,3-6,2-6,6-1,3-6,3-5,3-4,3-3,2-3,2-2,1-2,1-1,1-0,0,0,0,2-6,2-5,2-4,2-3,2-2,1-2,0-2,0-1,0,0,0,0,6-1,5-1,4-1,3-1,2-1,1-1,1-0,0,0,0,0,0,1-2,2.0,0.0,0.0,142.0,56.25,54.83870967741935,30.0,44.44444444444444,56.25,54.83870967741935,30.0,44.44444444444444,P0155,P0156
10444928.0,0.0,1.0,2.0,0.0,14.0,13.0,17.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,5.0,4.0,3.0,1.0,0.0,0.0,15.0,20.0,22.0,30.0,3.0,5.0,8.0,8.0,12.0,15.0,10.0,22.0,2.0,5.0,3.0,8.0,0.0,1.0,2.0,5.0,12.0,22.0,3.0,15.0,5.0,8.0,3.0,5.0,2022.0,7.0,15.0,6-3,6-4,0,6-3,5-3,4-3,4-2,3-2,2-2,1-2,1-1,1-0,0,0,0,6-4,5-4,4-4,4-3,4-2,3-2,3-1,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,91.0,80.0,45.45454545454545,40.0,37.5,80.0,45.45454545454545,40.0,37.5,P0157,P0041
11047247.0,4.0,4.0,1.0,0.0,19.0,22.0,7.0,8.0,5.0,4.0,14.0,16.0,1.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,17.0,27.0,16.0,29.0,9.0,10.0,13.0,13.0,11.0,17.0,13.0,16.0,8.0,10.0,9.0,13.0,2.0,3.0,1.0,1.0,3.0,16.0,6.0,17.0,4.0,13.0,2.0,10.0,2023.0,2.0,16.0,1-6,1-6,0,1-6,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,0,1-6,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,83.0,64.70588235294117,81.25,80.0,69.23076923076923,64.70588235294117,81.25,80.0,69.23076923076923,P0049,P0158
10520997.0,0.0,2.0,1.0,1.0,18.0,7.0,9.0,10.0,6.0,4.0,12.0,10.0,5.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,23.0,28.0,9.0,16.0,4.0,5.0,6.0,7.0,16.0,23.0,5.0,9.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,9.0,7.0,23.0,5.0,7.0,3.0,5.0,2022.0,8.0,3.0,6-1,7-5,3-6,6-1,5-1,4-1,3-1,2-1,1-1,1-0,0,0,0,0,0,7-5,6-5,5-5,5-4,4-4,4-3,3-3,2-3,2-2,2-1,1-1,1-0,3-6,3-5,2-5,2-4,1-4,1-3,1-2,1-1,0-1,0,0,0,2-1,1.0,0.0,0.0,134.0,69.56521739130434,55.55555555555556,40.0,28.57142857142857,69.56521739130434,55.55555555555556,40.0,28.57142857142857,P0155,P0159
12599329.0,2.0,1.0,1.0,0.0,39.0,46.0,0.0,0.0,5.0,6.0,7.0,8.0,3.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,57.0,61.0,72.0,77.0,3.0,4.0,5.0,5.0,38.0,57.0,44.0,72.0,1.0,4.0,2.0,5.0,0.0,2.0,2.0,4.0,28.0,72.0,19.0,57.0,3.0,5.0,3.0,4.0,2024.0,8.0,1.0,1-6,3-6,0,1-6,1-5,1-4,0-4,0-3,0-2,0-1,0,0,0,0,0,3-6,3-5,2-5,1-5,1-4,1-3,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,80.0,66.66666666666666,61.11111111111112,25.0,40.0,66.66666666666666,61.11111111111112,25.0,40.0,P0007,P0160
11962983.0,0.0,3.0,2.0,0.0,12.0,16.0,6.0,12.0,4.0,5.0,6.0,9.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,14.0,24.0,17.0,22.0,8.0,10.0,5.0,5.0,8.0,14.0,14.0,17.0,4.0,10.0,2.0,5.0,1.0,3.0,0.0,0.0,3.0,17.0,6.0,14.0,3.0,5.0,6.0,10.0,2024.0,1.0,17.0,6-4,3-6,6-0,6-4,5-4,5-3,4-3,4-2,3-2,2-2,2-1,1-1,0-1,0,0,3-6,3-5,3-4,2-4,2-3,2-2,2-1,1-1,1-0,0,0,0,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,2-1,1.0,0.0,0.0,128.0,57.14285714285714,82.35294117647058,40.0,40.0,57.14285714285714,82.35294117647058,40.0,40.0,P0161,P0162
11452819.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,2.0,2.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,5.0,13.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,13.0,8.0,13.0,2.0,4.0,2.0,5.0,2023.0,7.0,28.0,7-6,6-1,0,7-6,6-6,5-6,5-5,5-4,5-3,5-2,4-2,3-2,2-2,1-2,1-1,6-1,5-1,4-1,3-1,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,122.0,38.46153846153847,46.15384615384615,0.0,0.0,38.46153846153847,46.15384615384615,0.0,0.0,P0163,P0164
10618493.0,1.0,1.0,0.0,3.0,17.0,19.0,11.0,12.0,7.0,9.0,8.0,9.0,3.0,3.0,5.0,5.0,1.0,2.0,0.0,0.0,17.0,29.0,18.0,30.0,12.0,12.0,9.0,12.0,11.0,17.0,15.0,18.0,6.0,12.0,4.0,12.0,2.0,4.0,1.0,2.0,3.0,18.0,6.0,17.0,8.0,12.0,6.0,12.0,2022.0,8.0,23.0,4-6,6-7,0,4-6,4-5,4-4,3-4,3-3,3-2,3-1,2-1,1-1,0-1,0,0,6-7,6-6,6-5,5-5,4-5,4-4,4-3,3-3,3-2,2-2,2-1,1-1,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,140.0,64.70588235294117,83.33333333333334,50.0,33.33333333333333,64.70588235294117,83.33333333333334,50.0,33.33333333333333,P0091,P0165
11380011.0,0.0,1.0,0.0,0.0,7.0,13.0,5.0,14.0,2.0,6.0,2.0,6.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,16.0,21.0,10.0,18.0,5.0,5.0,8.0,8.0,6.0,16.0,5.0,10.0,1.0,5.0,8.0,8.0,1.0,4.0,1.0,1.0,5.0,10.0,10.0,16.0,0.0,8.0,4.0,5.0,2023.0,6.0,26.0,3-6,6-7,6-1,3-6,3-5,3-4,2-4,2-3,2-2,2-1,1-1,1-0,0,0,0,6-7,6-6,5-6,5-5,4-5,4-4,3-4,3-3,2-3,2-2,1-2,1-1,6-1,5-1,4-1,3-1,2-1,2-0,1-0,0,0,0,0,0,1-2,2.0,0.0,1.0,198.0,37.5,50.0,20.0,100.0,37.5,50.0,20.0,100.0,P0166,P0167
10153277.0,0.0,0.0,0.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,5.0,9.0,3.0,3.0,2.0,4.0,2.0,6.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,6.0,3.0,4.0,0.0,3.0,2022.0,2.0,24.0,1-0,7-5,4-6,1-0,0,0,0,0,0,0,0,0,0,0,0,7-5,6-5,5-5,5-4,4-4,4-3,4-2,3-2,2-2,2-1,1-1,1-0,4-6,4-5,4-4,4-3,3-3,3-2,2-2,2-1,1-1,1-0,0,0,2-1,1.0,0.0,0.0,119.0,33.33333333333333,60.0,100.0,25.0,33.33333333333333,60.0,100.0,25.0,P0168,P0169
12057250.0,0.0,1.0,0.0,0.0,22.0,24.0,12.0,11.0,5.0,5.0,6.0,9.0,1.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0,27.0,33.0,32.0,36.0,6.0,6.0,4.0,4.0,19.0,27.0,21.0,32.0,3.0,6.0,3.0,4.0,0.0,1.0,3.0,3.0,11.0,32.0,8.0,27.0,1.0,4.0,3.0,6.0,2024.0,2.0,11.0,3-6,1-6,0,3-6,3-5,2-5,2-4,1-4,1-3,1-2,1-1,0-1,0,0,0,1-6,1-5,1-4,1-3,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,75.0,70.37037037037037,65.625,50.0,75.0,70.37037037037037,65.625,50.0,75.0,P0170,P0171
11520941.0,0.0,0.0,3.0,1.0,13.0,13.0,5.0,17.0,4.0,5.0,6.0,9.0,1.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,12.0,30.0,13.0,18.0,15.0,18.0,4.0,5.0,6.0,12.0,10.0,13.0,7.0,18.0,3.0,5.0,1.0,4.0,0.0,0.0,3.0,13.0,6.0,12.0,2.0,5.0,11.0,18.0,2023.0,8.0,16.0,6-1,6-2,1-6,6-1,5-1,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,6-2,5-2,4-2,3-2,2-2,1-2,0-2,0-1,0,0,0,0,1-6,1-5,1-4,1-3,1-2,1-1,0-1,0,0,0,0,0,2-1,1.0,0.0,0.0,121.0,50.0,76.92307692307693,38.88888888888889,60.0,50.0,76.92307692307693,38.88888888888889,60.0,P0172,P0064
12807136.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,5.0,6.0,1.0,1.0,0.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,3.0,5.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,2024.0,9.0,12.0,6-4,6-3,0,6-4,5-4,5-3,4-3,3-3,2-3,2-2,2-1,1-1,0-1,0,0,6-3,5-3,4-3,3-3,3-2,2-2,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,90.0,80.0,20.0,100.0,0.0,80.0,20.0,100.0,0.0,P0173,P0174
11520958.0,1.0,1.0,1.0,2.0,15.0,15.0,16.0,15.0,5.0,4.0,5.0,8.0,3.0,2.0,5.0,5.0,2.0,3.0,0.0,0.0,17.0,30.0,19.0,31.0,12.0,13.0,10.0,12.0,12.0,17.0,12.0,19.0,3.0,13.0,3.0,12.0,2.0,5.0,5.0,7.0,7.0,19.0,5.0,17.0,9.0,12.0,10.0,13.0,2023.0,8.0,17.0,6-1,7-6,0,6-1,5-1,4-1,3-1,2-1,2-0,1-0,0,0,0,0,0,7-6,6-6,5-6,5-5,4-5,3-5,3-4,2-4,2-3,2-2,2-1,1-1,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,99.0,70.58823529411765,63.1578947368421,23.07692307692308,25.0,70.58823529411765,63.1578947368421,23.07692307692308,25.0,P0175,P0176
10311815.0,2.0,3.0,5.0,0.0,29.0,25.0,15.0,21.0,4.0,6.0,0.0,0.0,4.0,3.0,6.0,6.0,2.0,2.0,0.0,1.0,33.0,50.0,32.0,40.0,12.0,17.0,8.0,8.0,23.0,33.0,21.0,32.0,6.0,17.0,4.0,8.0,2.0,4.0,0.0,2.0,11.0,32.0,10.0,33.0,4.0,8.0,11.0,17.0,2022.0,5.0,17.0,6-7,3-6,6-4,6-7,6-6,6-5,5-5,5-4,4-4,4-3,3-3,2-3,1-3,0-3,0-2,3-6,3-5,3-4,3-3,2-3,2-2,2-1,2-0,1-0,0,0,0,6-4,5-4,5-3,4-3,3-3,2-3,2-2,1-2,1-1,0-1,0,0,1-2,2.0,0.0,1.0,176.0,69.6969696969697,65.625,35.294117647058826,50.0,69.6969696969697,65.625,35.294117647058826,50.0,P0177,P0178
13024853.0,0.0,0.0,0.0,1.0,9.0,16.0,8.0,10.0,3.0,5.0,6.0,9.0,1.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,12.0,19.0,17.0,24.0,7.0,7.0,6.0,7.0,5.0,12.0,12.0,17.0,4.0,7.0,4.0,7.0,0.0,2.0,2.0,2.0,5.0,17.0,7.0,12.0,3.0,7.0,3.0,7.0,2024.0,10.0,31.0,2-6,1-6,0,2-6,2-5,2-4,2-3,2-2,2-1,1-1,1-0,0,0,0,0,1-6,1-5,1-4,1-3,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,80.0,41.66666666666667,70.58823529411765,57.14285714285714,57.14285714285714,41.66666666666667,70.58823529411765,57.14285714285714,57.14285714285714,P0179,P0180
10142775.0,1.0,0.0,2.0,2.0,14.0,5.0,12.0,6.0,5.0,2.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,15.0,20.0,11.0,17.0,3.0,5.0,4.0,6.0,13.0,15.0,4.0,11.0,1.0,5.0,1.0,6.0,2.0,2.0,0.0,3.0,7.0,11.0,2.0,15.0,5.0,6.0,4.0,5.0,2022.0,2.0,19.0,6-0,7-6,2-6,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,7-6,6-6,6-5,5-5,5-4,4-4,4-3,3-3,3-2,3-1,3-0,2-0,2-6,2-5,2-4,2-3,2-2,2-1,1-1,1-0,0,0,0,0,2-1,1.0,1.0,0.0,138.0,86.66666666666667,36.36363636363637,20.0,16.666666666666664,86.66666666666667,36.36363636363637,20.0,16.666666666666664,P0065,P0181
12302275.0,0.0,0.0,1.0,0.0,20.0,20.0,13.0,12.0,5.0,6.0,9.0,10.0,2.0,3.0,5.0,5.0,1.0,2.0,0.0,0.0,23.0,32.0,23.0,33.0,8.0,9.0,10.0,10.0,17.0,23.0,16.0,23.0,3.0,9.0,4.0,10.0,4.0,6.0,1.0,2.0,7.0,23.0,6.0,23.0,6.0,10.0,6.0,9.0,2024.0,5.0,12.0,1-2,0,0,1-2,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1,2.0,0.0,0.0,22.0,73.91304347826086,69.56521739130434,33.33333333333333,40.0,73.91304347826086,69.56521739130434,33.33333333333333,40.0,P0182,P0068
13038361.0,5.0,3.0,2.0,0.0,19.0,22.0,15.0,13.0,5.0,4.0,7.0,9.0,2.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,21.0,32.0,28.0,37.0,9.0,11.0,9.0,9.0,16.0,21.0,18.0,28.0,3.0,11.0,4.0,9.0,4.0,6.0,1.0,2.0,10.0,28.0,5.0,21.0,5.0,9.0,8.0,11.0,2024.0,10.0,28.0,6-4,6-0,0,6-4,5-4,5-3,4-3,3-3,2-3,2-2,1-2,1-1,0-1,0,0,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,77.0,76.19047619047619,64.28571428571429,27.27272727272727,44.44444444444444,76.19047619047619,64.28571428571429,27.27272727272727,44.44444444444444,P0183,P0182
12429983.0,0.0,1.0,2.0,4.0,10.0,16.0,11.0,15.0,4.0,6.0,5.0,9.0,2.0,3.0,5.0,4.0,2.0,3.0,0.0,0.0,18.0,25.0,18.0,27.0,5.0,7.0,5.0,9.0,8.0,18.0,12.0,18.0,2.0,7.0,4.0,9.0,0.0,3.0,1.0,3.0,6.0,18.0,10.0,18.0,5.0,9.0,5.0,7.0,2024.0,6.0,16.0,5-4,6-3,6-7,6-4,5-4,5-3,4-3,4-2,3-2,2-2,2-1,1-1,0,0,0,6-3,6-3,5-3,4-3,3-3,2-3,2-2,1-2,1-1,0-1,0,0,6-7,6-6,6-5,5-5,5-4,4-4,4-3,3-3,3-2,2-2,2-1,1-1,2-1,1.0,0.0,1.0,204.0,44.44444444444444,66.66666666666666,28.57142857142857,44.44444444444444,44.44444444444444,66.66666666666666,28.57142857142857,44.44444444444444,P0184,P0185
10065654.0,5.0,1.0,3.0,3.0,22.0,20.0,21.0,16.0,7.0,3.0,0.0,0.0,4.0,3.0,6.0,6.0,3.0,2.0,0.0,0.0,22.0,38.0,28.0,41.0,13.0,16.0,10.0,13.0,14.0,22.0,13.0,28.0,8.0,16.0,7.0,13.0,1.0,3.0,2.0,5.0,15.0,28.0,8.0,22.0,6.0,13.0,8.0,16.0,2022.0,1.0,17.0,7-5,6-4,0,7-5,6-5,5-5,5-4,4-4,3-4,2-4,1-4,1-3,0-3,0-2,0-1,6-4,5-4,5-3,4-3,4-2,3-2,2-2,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,126.0,63.63636363636363,46.42857142857143,50.0,53.84615384615385,63.63636363636363,46.42857142857143,50.0,53.84615384615385,P0172,P0186
12302326.0,2.0,1.0,2.0,1.0,13.0,8.0,17.0,10.0,8.0,4.0,5.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,12.0,23.0,18.0,25.0,9.0,11.0,6.0,7.0,8.0,12.0,8.0,18.0,5.0,11.0,0.0,7.0,1.0,3.0,2.0,6.0,10.0,18.0,4.0,12.0,7.0,7.0,6.0,11.0,2024.0,5.0,9.0,2-1,0,0,2-1,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-0,1.0,0.0,0.0,23.0,66.66666666666666,44.44444444444444,45.45454545454545,0.0,66.66666666666666,44.44444444444444,45.45454545454545,0.0,P0066,P0021
12888660.0,4.0,2.0,0.0,0.0,26.0,28.0,18.0,16.0,9.0,5.0,6.0,9.0,3.0,3.0,6.0,6.0,1.0,1.0,0.0,1.0,34.0,42.0,42.0,46.0,8.0,8.0,4.0,4.0,23.0,34.0,25.0,42.0,3.0,8.0,3.0,4.0,1.0,2.0,0.0,1.0,17.0,42.0,11.0,34.0,1.0,4.0,5.0,8.0,2024.0,9.0,25.0,6-7,6-7,6-3,6-7,6-6,6-5,5-5,5-4,4-4,4-3,3-3,3-2,2-2,2-1,1-1,6-7,6-6,5-6,5-5,4-5,3-5,3-4,3-3,2-3,2-2,1-2,0-2,6-3,5-3,4-3,4-2,3-2,3-1,2-1,1-1,1-0,0,0,0,1-2,2.0,0.0,2.0,206.0,67.64705882352942,59.523809523809526,37.5,75.0,67.64705882352942,59.523809523809526,37.5,75.0,P0093,P0187
11365133.0,0.0,0.0,2.0,2.0,11.0,8.0,7.0,19.0,4.0,5.0,1.0,6.0,1.0,5.0,3.0,4.0,1.0,4.0,0.0,0.0,19.0,30.0,6.0,15.0,9.0,11.0,7.0,9.0,7.0,19.0,4.0,6.0,4.0,11.0,4.0,9.0,3.0,7.0,0.0,1.0,2.0,6.0,12.0,19.0,5.0,9.0,7.0,11.0,2023.0,6.0,29.0,2-6,2-6,6-4,2-6,2-5,2-4,1-4,1-3,0-3,0-2,0-1,0,0,0,0,2-6,2-5,1-5,1-4,1-3,1-2,1-1,0-1,0,0,0,0,6-4,5-4,4-4,3-4,3-3,3-2,2-2,1-2,0-2,0-1,0,0,1-2,2.0,0.0,0.0,146.0,36.84210526315789,66.66666666666666,36.36363636363637,44.44444444444444,36.84210526315789,66.66666666666666,36.36363636363637,44.44444444444444,P0058,P0066
12642187.0,6.0,0.0,1.0,2.0,17.0,9.0,10.0,6.0,10.0,4.0,8.0,4.0,4.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,15.0,23.0,16.0,19.0,7.0,8.0,1.0,3.0,13.0,15.0,8.0,16.0,4.0,8.0,1.0,3.0,1.0,1.0,1.0,3.0,8.0,16.0,2.0,15.0,2.0,3.0,4.0,8.0,2024.0,8.0,4.0,4-6,6-7,0,4-6,4-5,4-4,3-4,2-4,2-3,2-2,1-2,1-1,0-1,0,0,6-7,6-6,6-5,5-5,5-4,4-4,3-4,3-3,3-2,3-1,2-1,1-1,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,127.0,86.66666666666667,50.0,50.0,33.33333333333333,86.66666666666667,50.0,50.0,33.33333333333333,P0188,P0189
12478379.0,0.0,1.0,0.0,0.0,30.0,23.0,17.0,12.0,6.0,3.0,9.0,7.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,0.0,41.0,42.0,38.0,40.0,1.0,1.0,2.0,2.0,29.0,41.0,22.0,38.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,16.0,38.0,12.0,41.0,1.0,2.0,0.0,1.0,2024.0,7.0,4.0,4-6,3-6,0,4-6,4-5,3-5,3-4,2-4,1-4,1-3,1-2,0-2,0-1,0,0,3-6,3-5,3-4,3-3,2-3,2-2,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,92.0,70.73170731707317,57.89473684210527,100.0,50.0,70.73170731707317,57.89473684210527,100.0,50.0,P0190,P0191
11359112.0,0.0,2.0,0.0,1.0,22.0,11.0,16.0,19.0,6.0,3.0,7.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,25.0,41.0,15.0,27.0,16.0,16.0,11.0,12.0,12.0,25.0,8.0,15.0,10.0,16.0,3.0,12.0,5.0,6.0,4.0,7.0,7.0,15.0,13.0,25.0,9.0,12.0,6.0,16.0,2023.0,6.0,21.0,6-2,7-5,0,6-2,5-2,4-2,3-2,2-2,2-1,1-1,1-0,0,0,0,0,7-5,6-5,5-5,5-4,4-4,4-3,4-2,3-2,2-2,2-1,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,90.0,48.0,53.333333333333336,62.5,25.0,48.0,53.333333333333336,62.5,25.0,P0050,P0192
